State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/4/12,Micrograms/cubic meter (LC),None,1,100,0.8,0.8,0,3,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/4/15,Micrograms/cubic meter (LC),None,1,100,3,3,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/4/18,Micrograms/cubic meter (LC),None,1,100,1.3,1.3,0,5,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/4/21,Micrograms/cubic meter (LC),None,1,100,2.4,2.4,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/4/24,Micrograms/cubic meter (LC),None,1,100,2.2,2.2,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/4/27,Micrograms/cubic meter (LC),None,1,100,3,3,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/4/30,Micrograms/cubic meter (LC),None,1,100,1.4,1.4,0,6,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/3,Micrograms/cubic meter (LC),None,1,100,2,2,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/6,Micrograms/cubic meter (LC),None,1,100,3,3,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/9,Micrograms/cubic meter (LC),None,1,100,1.3,1.3,0,5,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/12,Micrograms/cubic meter (LC),None,1,100,2.7,2.7,0,11,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/15,Micrograms/cubic meter (LC),None,1,100,3.1,3.1,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/18,Micrograms/cubic meter (LC),None,1,100,0.9,0.9,0,4,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/21,Micrograms/cubic meter (LC),None,1,100,0.5,0.5,0,2,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/24,Micrograms/cubic meter (LC),None,1,100,0.9,0.9,0,4,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/27,Micrograms/cubic meter (LC),None,1,100,0.7,0.7,0,3,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/5/30,Micrograms/cubic meter (LC),None,1,100,1.3,1.3,0,5,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/2,Micrograms/cubic meter (LC),None,1,100,3.8,3.8,0,16,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/5,Micrograms/cubic meter (LC),None,1,100,3.8,3.8,0,16,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/8,Micrograms/cubic meter (LC),None,1,100,3.8,3.8,0,16,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/11,Micrograms/cubic meter (LC),None,1,100,2.2,2.2,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/14,Micrograms/cubic meter (LC),None,1,100,3,3,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/17,Micrograms/cubic meter (LC),None,1,100,2.5,2.5,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/20,Micrograms/cubic meter (LC),None,1,100,3.5,3.5,0,15,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/23,Micrograms/cubic meter (LC),None,1,100,1.5,1.5,0,6,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/26,Micrograms/cubic meter (LC),None,1,100,2.5,2.5,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/6/29,Micrograms/cubic meter (LC),None,1,100,3.1,3.1,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/2,Micrograms/cubic meter (LC),None,1,100,2.2,2.2,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/5,Micrograms/cubic meter (LC),None,1,100,3.8,3.8,0,16,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/8,Micrograms/cubic meter (LC),None,1,100,2.7,2.7,0,11,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/11,Micrograms/cubic meter (LC),None,1,100,3,3,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/14,Micrograms/cubic meter (LC),None,1,100,2.2,2.2,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/17,Micrograms/cubic meter (LC),None,1,100,2.7,2.7,0,11,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/20,Micrograms/cubic meter (LC),None,1,100,2.1,2.1,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/23,Micrograms/cubic meter (LC),None,1,100,3.6,3.6,0,15,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/26,Micrograms/cubic meter (LC),None,1,100,3.1,3.1,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/7/29,Micrograms/cubic meter (LC),None,1,100,4.2,4.2,0,18,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/1,Micrograms/cubic meter (LC),None,1,100,4.5,4.5,0,19,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/4,Micrograms/cubic meter (LC),None,1,100,1.9,1.9,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/7,Micrograms/cubic meter (LC),None,1,100,2.5,2.5,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/10,Micrograms/cubic meter (LC),None,1,100,3.3,3.3,0,14,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/13,Micrograms/cubic meter (LC),None,1,100,2.4,2.4,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/16,Micrograms/cubic meter (LC),None,1,100,2.8,2.8,0,12,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/19,Micrograms/cubic meter (LC),None,1,100,3.1,3.1,0,13,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/22,Micrograms/cubic meter (LC),None,1,100,2.2,2.2,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/25,Micrograms/cubic meter (LC),None,1,100,4,4,0,17,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/28,Micrograms/cubic meter (LC),None,1,100,2.5,2.5,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/8/31,Micrograms/cubic meter (LC),None,1,100,2.1,2.1,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/3,Micrograms/cubic meter (LC),None,1,100,2.8,2.8,0,12,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/6,Micrograms/cubic meter (LC),None,1,100,4.3,4.3,0,18,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/9,Micrograms/cubic meter (LC),None,1,100,4.9,4.9,0,20,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/12,Micrograms/cubic meter (LC),None,1,100,2.6,2.6,0,11,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/15,Micrograms/cubic meter (LC),None,1,100,3.4,3.4,0,14,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/18,Micrograms/cubic meter (LC),None,1,100,1.9,1.9,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/21,Micrograms/cubic meter (LC),None,1,100,1.3,1.3,0,5,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/24,Micrograms/cubic meter (LC),None,1,100,2.1,2.1,0,9,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/27,Micrograms/cubic meter (LC),None,1,100,2.3,2.3,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/9/30,Micrograms/cubic meter (LC),None,1,100,1.8,1.8,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/3,Micrograms/cubic meter (LC),None,1,100,3.4,3.4,0,14,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/6,Micrograms/cubic meter (LC),None,1,100,1.7,1.7,0,7,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/9,Micrograms/cubic meter (LC),None,1,100,4.8,4.8,0,20,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/12,Micrograms/cubic meter (LC),None,1,100,1.7,1.7,0,7,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/18,Micrograms/cubic meter (LC),None,1,100,2.5,2.5,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/21,Micrograms/cubic meter (LC),None,1,100,1,1,0,4,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/24,Micrograms/cubic meter (LC),None,1,100,2.5,2.5,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/27,Micrograms/cubic meter (LC),None,1,100,2.3,2.3,0,10,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/10/30,Micrograms/cubic meter (LC),None,1,100,1.8,1.8,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/11/2,Micrograms/cubic meter (LC),None,1,100,1.8,1.8,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/11/5,Micrograms/cubic meter (LC),None,1,100,1.8,1.8,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/11/8,Micrograms/cubic meter (LC),None,1,100,3.4,3.4,0,14,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/11/11,Micrograms/cubic meter (LC),None,1,100,2,2,0,8,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/11/14,Micrograms/cubic meter (LC),None,1,100,3.9,3.9,0,16,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/11/17,Micrograms/cubic meter (LC),None,1,100,1.7,1.7,0,7,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
49,55,9000,88502,1,38.302177,-111.293349,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,2019/11/20,Micrograms/cubic meter (LC),None,1,100,1.2,1.2,0,5,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",,Capitol Reef NP,Utah,Wayne,Not in a city,,2020/12/23
